91
1997,0.100772523625536
1998,0.0705025332092294
1999,-0.0559830152937506
2000,0.0365522923951307
2001,-0.0077309487623874
2002,0.031477022930821
2003,0.0630873189356062
2004,0.0365180557910968
2005,0.137283949421172
2006,-0.00460222663544516
2007,0.0784047150280352
2008,-0.037278452616596
2009,-0.225171227874404
2010,0.088316617464775
2011,0.0930649980747612
2012,0.0298348231332465
2013,-0.0217985004265997
2014,-0.0137581003951212
2015,-0.00779321780676309
2016,-0.0293083820455255
2017,0.0121448631273467
2018,-0.0550314648762651
