84
1997,0.144815997853454
1998,0.0103514513819531
1999,-0.00652185675003828
2000,0.0305300295858828
2001,-0.0178310358557589
2002,0.0191203835184684
2003,0.0161033539230179
2004,-0.00584768166113853
2005,0.0911493678484812
2006,0.00318940037705703
2007,0.0725406904200548
2008,0.0199519298283087
2009,-0.212080369328671
2010,0.0184286731247663
2011,0.0518971453906594
2012,0.0126577223789519
2013,0.0205975566959122
2014,0.00525568445758805
2015,-0.00477360071747376
2016,-0.0240660702142584
2017,-0.0140363129697541
2018,-0.0960767221315721
