79
1997,0.0597171152174142
1998,0.000378580827240245
1999,0.00636926482973441
2000,-0.0507454318572236
2001,0.04877257889092
2002,-0.00740638190491625
2003,-0.000343367009314761
2004,-0.000826828989775485
2005,0.0967942732462476
2006,0.00377407467130614
2007,0.0633890016156761
2008,-0.0623344571350919
2009,-0.183554855574976
2010,0.16374622824757
2011,-0.0597602161078479
2012,0.0272457346140157
2013,0.00882146421383227
2014,0.0268434697822312
2015,0.0133058435389929
2016,0.0430217744763987
2017,-0.0559337993321279
2018,0.0233181647674632
