94,95,96,97,98,99
1997,0.0653774649421101,0.163401206086169,0.118991024183352,0.0741378551635111,0.141663060436191,0.069684852218501
1998,-0.00553987543635683,-0.0393583994283929,0.141543015518631,0.0202753221303706,0.0098005322263219,-0.00132817528719748
1999,-0.114897312093686,-0.106045260588975,0.070967775166842,-0.067904674043773,-0.0489661592895832,0.0676961811855051
2000,0.072474397826383,0.0190827635131397,0.0336232009126195,0.0659901327457013,0.0372961166435671,0.0442892456035247
2001,0.0492025116126028,0.00301278306393616,0.0653833610453041,0.0114568305987546,0.0535146906578064,-0.0745170531581265
2002,0.0325204963917482,0.0217634121809037,0.030980211812961,0.0352958423216457,0.0694779577158419,0.0704757489523081
2003,0.0578930234224889,0.0413539562159979,0.0662903955176227,0.0284019117400183,0.026108235408027,0.014528373779084
2004,-0.00667087141756124,0.0340755708077508,0.0111322126275824,0.0123543990377398,0.0130578527758709,-0.00877172046496932
2005,0.0891297080223465,0.0772681574149774,0.0903683561604064,0.0484106633216389,0.095534325802344,0.0758119761431679
2006,-0.085934121712305,0.0240406821341537,0.117485354159739,0.132746645063336,0.0965189046101218,0.113093208615863
2007,0.11518794572334,0.174020093464442,0.053723804832664,0.148922410208032,0.129056784850867,0.0678378070157567
2008,-0.156665214781659,-0.10397832661268,-0.149180358155795,-0.128803723440063,-0.150306715256844,-0.114336815649473
2009,-0.234770683395883,-0.174621311009503,-0.266314862500326,-0.261934543626019,-0.161143852932766,-0.189688075407219
2010,-0.00638163768834896,0.00656235435602893,-0.0200308744865731,0.0714929321204941,-0.00473534756532722,0.0612232798663933
2011,0.1545708969561,0.130071506665032,0.0449665382199114,0.075448820555949,0.0441882104151923,0.0909964853734639
2012,-0.0110114102502296,0.0157867475995981,0.0857898600621477,0.0406473809745794,0.0114030488204997,0.00715305502083162
2013,-0.0111739608856487,-0.0287830687873329,0.0616541643011855,0.0466298048775861,0.0321847694790934,-0.0263082199624132
2014,-0.0386827457170241,-0.0415335788489528,-0.0261098763415198,-0.078160239600437,0.0764398410003193,0.0243699327254096
2015,-0.00260657522581622,0.005874480037385,-0.0107878788489834,0.0111764254424615,-0.0334059903942103,-0.0210944610052923
2016,0.00113816171203633,-0.0578756920555548,-0.0342162319975178,0.00953667881918455,-0.0303667718791099,-0.0628114677235661
2017,-0.00787905507193705,-0.00693618608537305,-0.0359308418033531,0.0409298517182565,-0.0394267197781743,-0.0612092250917623
2018,-0.0433803728279707,-0.0799589459646833,0.0511020360169654,-0.0357766673389085,-0.00299106239892749,-0.0630061405154768
