102
1997,-0.00320807369842457
1998,0.0186127445509131
1999,0.0350590909592159
2000,0.048976567196411
2001,0.0086454416272483
2002,-0.0362870218412997
2003,-0.0460201290785298
2004,0.0134185806003269
2005,0.00127138421724806
2006,-0.00907131681066287
2007,0.00805934231829607
2008,0.00435859979694298
2009,-2.28235633604329e-05
2010,0.0198546038381341
2011,0.0270270346785371
2012,0.00680670299979478
2013,-0.0402593189690365
2014,0.0687638351162656
2015,-0.0139393502577638
2016,0.00396794494047033
2017,-0.000107374296936337
2018,0.015429346455292
