111
1997,-0.0280286612688764
1998,-0.025454656508174
1999,0.0432140466484566
2000,0.0355562862232097
2001,0.00576942685626929
2002,-0.0304035366796336
2003,-0.0284126588003915
2004,-0.00637730106359405
2005,-0.0010746430196023
2006,-0.0200046020051211
2007,0.048781300669739
2008,3.86983330792762e-05
2009,-0.0485434010690186
2010,0.0187232079721083
2011,-0.00753551540956683
2012,-0.00366833436718015
2013,0.0214896960083282
2014,0.0213364757742757
2015,0.00269694672373948
2016,-0.0108080470502212
2017,0.0125827116321273
2018,0.0120196588221569
