Treated,Synthetic,Sample Mean
k98,7.336,8.207,8.209
k_p98,-3.862,-4.064,-4.707
GVA_Agr,0.053,0.08,0.124
GVA_Ind,0.423,0.329,0.268
GVA_Trade,0.142,0.189,0.22
GVA_Constr,0.043,0.07,0.068
GVA_FBS,0.16,0.148,0.154
h98_Trade,2.115,1.584,1.044
dwellings2000,10.098,11.191,11.827
urban,0.38,0.383,0.431
modern,0.095,0.095,0.088
av_age_ln,3.609,3.607,3.568
special.lnGDPpc_change.2005,0.032,0.027,0.035
special.lnGDPpc_change.2006,0.025,0.031,0.064
