110
1997,0.0278435769929813
1998,-2.56869928119893e-05
1999,0.0426469356688022
2000,-0.047575120887881
2001,-0.0078527853918782
2002,-0.0268096929388317
2003,0.043220746102287
2004,-0.0277689385748055
2005,-0.00278100276062773
2006,7.40539695816556e-05
2007,-0.0105845977392217
2008,0.000811360210942314
2009,-0.0487674584419995
2010,-0.0524224923979575
2011,-0.0160654487943263
2012,-0.0282248359577216
2013,-0.0273984736580083
2014,-0.0279128098930601
2015,-0.037827442476581
2016,0.0135104961138816
2017,0.0160206274349464
2018,-0.00544596051568302
